1.0	0.0	1.0	0.0
1.0	0.0	1.0	0.0
0.999	0.001000000000000001	0.99962	1.2016655108639878e-5
0.999	0.001000000000000001	0.99934	2.0871032557111328e-5
0.997	0.0017303161543469436	0.9985999999999999	2.56026462596251e-5
0.997	0.0017303161543469434	0.99864	2.546367606609067e-5
0.99	0.0031480009386767828	0.9934200000000001	6.968184239211217e-5
0.99	0.0031480009386767828	0.9943	6.294022141263465e-5
0.969	0.005483527064679182	0.983	0.00010200296370500516
0.929	0.008125578442487959	0.9555600000000001	0.00017266760118939654
0.906	0.009233052000787672	0.94016	0.00020110598702678643
0.853	0.011203415395160373	0.8991599999999998	0.0002623679312174628
0.775	0.013211720158614838	0.83454	0.0003346834346085884
0.654	0.015050266127564348	0.7305600000000002	0.00040734557419569044
0.547	0.01574925518997768	0.6192399999999999	0.0004637793804318102
0.432	0.01567232023733632	0.47502000000000005	0.0005335063529412079
0.328	0.014853842487270305	0.33686000000000005	0.0005518310047993479
0.243	0.013569640199177538	0.19112	0.0005757692731084698
0.152	0.011358918303475244	0.011060000000000002	0.0005835719601151451
0.09	0.009054390204866479	-0.18006	0.0005865318542210783
0.038	0.006049181150584975	-0.36160000000000003	0.0005516427736767244
0.019	0.004319451082910613	-0.4863	0.0005153459920204013
