0.14	0.9733	0.0005097780877371909	0.9773113999999999
0.16	0.9601	0.0006189375823435738	0.9708278
0.18	0.94389	0.0007277513141312435	0.9620618
0.2	0.92069	0.000854521234999699	0.9491894000000001
0.22	0.88878	0.0009942389054497973	0.9303518
0.24	0.84919	0.0011316696716632722	0.9053570000000001
0.26	0.79687	0.0012722807150869573	0.8714052
0.28	0.73224	0.001400237633637344	0.8263620000000002
0.3	0.65439	0.0015038816095687036	0.7692952000000001
0.32	0.56885	0.0015660847043544649	0.7024456
0.34	0.48252	0.0015801802003868593	0.6296746000000001
0.36	0.39098	0.0015431040819407086	0.5464824
0.38	0.30574	0.0014569323081452708	0.4602544
0.4	0.2275	0.0013256904142939059	0.373219
0.42	0.16116	0.001162707212878904	0.29027919999999996
0.44	0.10808	0.000981833374849195	0.20854199999999998
0.46	0.06858	0.0007992335226592024	0.13502619999999999
0.48	0.04152	0.0006308445732894565	0.0649324
0.5	0.02369	0.00048092634768903957	0.00017420000000000017
0.52	0.01309	0.00035942705919019056	-0.0663812
0.54	0.0077	0.00027641972447464897	-0.1357844
0.56	0.00317	0.00017776340174026253	-0.21001
