0.14	0.98593	0.00037245367257872765	0.9862701999999999
0.16	0.97855	0.00045814961967761134	0.9823222
0.18	0.96607	0.0005725301991234077	0.9761948999999999
0.2	0.94783	0.00070319830480353	0.9665939000000001
0.22	0.91992	0.0008583002404712631	0.9517299
0.24	0.87773	0.0010359590740526533	0.9283319
0.26	0.81861	0.0012185612532471552	0.8940973999999999
0.28	0.73872	0.0013892972746929204	0.8442922
0.3	0.63797	0.0015197584964917548	0.7784165
0.32	0.52683	0.0015788687213522195	0.7003299
0.34	0.40711	0.0015536211302586498	0.60829
0.36	0.29321	0.0014395831629318353	0.5105613999999999
0.38	0.20129	0.001267966654291178	0.41864960000000007
0.4	0.12214	0.0010354848749688542	0.3273646
0.42	0.07051	0.0008095615806716179	0.24574400000000002
0.44	0.0356	0.0005859435410501023	0.17499889999999999
0.46	0.01773	0.00041732267202025566	0.11372609999999998
0.48	0.0078	0.00027819484884472454	0.053177800000000004
0.5	0.0032	0.00017859988516006893	-0.0006602000000000001
0.52	0.00135	0.00011611162654574346	-0.0546636
0.54	0.00045	6.706727950498514e-5	-0.1128711
0.56	0.00016	3.9996999857489014e-5	-0.17541400000000001
