N,α,λ,nsamples,t,t_err,E,E_err,Δ0,Δ0_err
35,0.4,0.1,1000,23.107999999999983,0.0098200016513457,-4.000000395135074,3.497095224643588e-9,1.0041178370453867,0.007703747172071329
35,0.4,0.2,1000,26.852999999999994,0.011468326927783448,-2.000000484379583,3.981925164246685e-9,1.000310589540017,0.007428932651245414
35,0.4,0.3,1000,31.116000000000025,0.021932282713503056,-1.3326707983754824,0.00046978950334531895,0.9878863197941569,0.00770759094499212
35,0.4,0.4,1000,37.03399999999998,0.11490886844821013,-0.9959248382984366,0.0008873047369701621,0.9632788141810363,0.008441354247462557
35,0.4,0.5,1000,42.624999999999936,0.3480107562798691,-0.7905579921150347,0.0014950616984170338,0.8182999030293867,0.011346146983729242
35,0.4,0.6,1000,45.041,0.7707472804819814,-0.6798836086589689,0.0028602173815523257,0.6404937391448536,0.013520078809656014
35,0.4,0.7,1000,37.28400000000003,0.9525895080100194,-0.6677909365485356,0.004807111724091831,0.49323040638743065,0.015214416228490034
35,0.4,0.8,1000,24.975,0.7573704410557522,-0.7124780520140737,0.0058824320425221585,0.5106477934516811,0.017314354128457242
35,0.4,0.9,1000,18.72499999999999,0.5208518615322995,-0.7148749479644656,0.00573191601718972,0.4922502549251234,0.01739698147828215
35,0.4,1.0,1000,16.013999999999992,0.38093426587131174,-0.6916725233527946,0.005460110323246565,0.41549160657979334,0.016688150070849093
