N,α,λ,nsamples,t,t_err,E,E_err,Δ0,Δ0_err
90,0.1,0.05,10,21.9,0.0999999999999999,-2.000064682571931,2.674390772294049e-6,0.9370628191577144,0.051086617403981266
90,0.1,0.06,10,22.0,0.0,-1.6667281629704627,3.4007967309133966e-6,1.0259441981947586,0.03529995658570371
90,0.1,0.07,10,22.700000000000003,0.1527525231651946,-1.4286366484267823,4.211983733264966e-6,1.0162470792476794,0.03796731722114801
90,0.1,0.08,10,23.0,0.0,-1.2500671714159215,3.037039609100338e-6,0.9723182750699318,0.03173943554550986
90,0.1,0.09,10,23.4,0.1632993161855452,-1.1111736297119645,2.7887076945724438e-6,0.9907303270189899,0.045665802040873046
90,0.1,0.1,10,24.2,0.24944382578492938,-1.0000716728230459,3.315327528742471e-6,0.9906253771151163,0.04154483940687363
90,0.1,0.11,10,24.8,0.3887301263230201,-0.9091546749330527,3.0899636007268353e-6,0.9499503718110631,0.04026808000728812
90,0.1,0.12,10,26.4,1.5506271132817344,-0.8162043780211956,0.01719630074254929,0.8945319284955333,0.10591419202493624
90,0.1,0.13,10,28.6,2.2813251509691566,-0.7535118750635186,0.01578813356011231,0.8564051942940659,0.10283143798843998
90,0.1,0.14,10,28.2,2.594010194445829,-0.6888833859383545,0.018017654284549673,0.7487192926481535,0.1255701140426135
90,0.1,0.15,10,24.4,5.574146671115778,-0.5482448400003841,0.01539415602674763,0.0935838531317827,0.09278544413910873
90,0.1,0.16,10,23.3,2.8869437896232832,-0.5609743161370768,0.019478317495509972,0.33262660323954263,0.13621116209962997
90,0.1,0.17,10,14.1,2.8575436226863715,-0.5685906015004818,0.022365551978337443,0.08387467092459669,0.08382639122358053
90,0.1,0.18,10,13.3,2.0002777584903333,-0.5263952041873412,0.015541666785576396,0.07449295377445887,0.07448307775272285
90,0.1,0.19,10,14.399999999999999,4.163865725233918,-0.5096741574494423,0.022802802178736883,0.0003452353500954288,0.0003407648992184538
90,0.1,0.2,10,9.699999999999998,1.3253930234714029,-0.5152375644714211,0.0234429965093233,1.9083031326679755e-5,1.2360782050332384e-5
90,0.1,0.21,10,7.9,1.149395976637778,-0.5201257110070837,0.022157717046748522,2.060601161424754e-6,1.562284910507614e-6
90,0.1,0.22,10,9.0,0.53748384988657,-0.4731285511356584,0.009949260277378476,7.998133255830084e-7,4.910439583729487e-7
90,0.1,0.23,10,5.6000000000000005,1.5577761927397231,-0.5248831107194918,0.026578856858994495,7.533410010028061e-6,7.378561971029073e-6
90,0.1,0.24,10,6.0,1.043498389499902,-0.5010888322519321,0.022747870990023296,6.678956071043813e-7,6.430175438048758e-7
90,0.1,0.25,10,4.2,1.0306416555826872,-0.5128606004691044,0.020648150761777284,6.045903997882702e-8,5.027625639071552e-8
90,0.1,0.26,10,4.400000000000001,0.7774602526460401,-0.4956928248933396,0.017942218856914084,2.5766863253807097e-9,1.622580696015525e-9
90,0.1,0.27,10,3.2,0.9165151389911679,-0.5130705137258825,0.02480018196557266,6.622301651103065e-8,6.61295222913861e-8
90,0.1,0.28,10,2.9,0.6904105059069326,-0.488142478439633,0.014187830396549387,7.23242398138929e-10,4.212930081056888e-10
90,0.1,0.29,10,3.0999999999999996,0.9597453365925311,-0.4723381665521905,0.017271280733408542,3.457054963772302e-8,3.393965341699799e-8
90,0.1,0.3,10,2.4999999999999996,0.5821416398857661,-0.5171043713446433,0.03121875647406539,1.0566739863538164e-10,5.445405435504858e-11
