N,α,λ,nsamples,t,t_err,E,E_err,Δ0,Δ0_err
50,0.1,0.05,10,22.6,0.16329931618554533,-2.0023454945007244,0.0001936230195275635,0.9765891230031866,0.05203495176362034
50,0.1,0.06,10,23.8,0.2,-1.6693002860287929,0.0002662651017737251,1.027232897248633,0.06582103480882487
50,0.1,0.07,10,24.0,0.21081851067789198,-1.4312043797309024,0.00022287174291572593,0.9126259871596936,0.050853543594552686
50,0.1,0.08,10,24.9,0.23333333333333328,-1.253343836564973,0.0002218982688306234,0.9462935132011854,0.05817259761491944
50,0.1,0.09,10,26.5,0.5627314338711378,-1.1139864299952624,0.0003199536550469353,1.0486491294250828,0.08729936585500928
50,0.1,0.1,10,27.1,0.5859465277082316,-1.0035096200462328,0.0003008475474823157,0.9963806644897557,0.057858118177421154
50,0.1,0.11,10,28.5,0.4013864859597432,-0.9125638000832417,0.00018638727436467875,0.9399420094391513,0.03969560919103779
50,0.1,0.12,10,29.5,1.4624940645653537,-0.8309195528081189,0.00575388162456996,0.8279117337994044,0.11501669281010268
50,0.1,0.13,10,32.9,2.141909843522312,-0.7721922255688239,0.00017064234357096309,0.928533236470473,0.05251174375791246
50,0.1,0.14,10,35.0,2.4449494427856333,-0.718294219161337,0.00029947818622993094,0.908135519948263,0.0522143991994723
50,0.1,0.15,10,37.3,4.995664787259717,-0.6766094515818063,0.02562706702628835,0.5854303808397212,0.16249452189352728
50,0.1,0.16,10,37.1,6.848276344372275,-0.624063782256987,0.01812795894123828,0.48687765542175127,0.13512176714998073
50,0.1,0.17,10,77.0,25.132095460232165,-0.5747563929809126,0.020129241452627095,0.45272028472072395,0.1480924105954452
50,0.1,0.18,10,32.0,4.444722213542209,-0.5461705832539347,0.012842633569360733,0.3323913843695452,0.13548931292878869
50,0.1,0.19,10,31.5,6.398350481873347,-0.5252596810581373,0.02052208688940405,0.15873438236865886,0.10465123755842745
50,0.1,0.2,10,20.4,3.703451843288307,-0.5428548202222159,0.020618964792307945,0.07061403608627814,0.06968611833178016
50,0.1,0.21,10,22.2,6.054933709151754,-0.5276653107134399,0.02344869804919378,0.07026218201617813,0.06874744406666539
50,0.1,0.22,10,17.400000000000002,3.804091364716562,-0.5576494654830888,0.05967743945056806,0.0012061544036541698,0.0006813319855803182
50,0.1,0.23,10,18.200000000000003,3.6325687268867406,-0.502168383006247,0.028170190823665838,0.001146206498332352,0.0006879653434317298
50,0.1,0.24,10,14.3,2.113711848331692,-0.5275565096123591,0.025659851613326685,0.11686912840894403,0.11683190339870059
50,0.1,0.25,10,8.9,1.1100550536897809,-0.589631684348508,0.03723958299601019,2.0527709175816096e-6,1.4371680707468126e-6
50,0.1,0.26,10,16.8,7.764305792821689,-0.5439674519384244,0.039692445169331125,0.0012312694204918353,0.0012209027530675214
50,0.1,0.27,10,10.8,1.0413666234542207,-0.49499092390347216,0.025860917851032214,1.5133799311760898e-5,1.0202185697032199e-5
50,0.1,0.28,10,10.3,1.085766498326822,-0.48757224722525455,0.026706379916808458,1.695039893068095e-5,1.038887140069903e-5
50,0.1,0.29,10,9.5,1.0878112581387147,-0.5058363518814449,0.0227215460302689,9.946167562001195e-6,6.636695008583841e-6
50,0.1,0.3,10,6.9,0.9480975102218594,-0.5555513763412493,0.02994212679359304,1.9898580679275623e-7,1.2267716283297457e-7
