N,α,λ,nsamples,t,t_err,E,E_err,Δ0,Δ0_err
70,0.1,0.28,1000,6.387000000000002,0.12346852018014746,-0.49529518610592943,0.0026306155215300208,8.133886382807764e-6,2.7098266174281825e-6
70,0.1,0.23,1000,12.102999999999994,0.377296625672353,-0.49601155950372355,0.0026011647135888213,0.016167710695006672,0.0031763362539523267
70,0.1,0.22,1000,12.881000000000006,0.3600395359782968,-0.5012165735032456,0.002455241183912244,0.02288016049821905,0.003846001098391839
70,0.1,0.05,1000,22.004999999999995,0.002231586874844884,-2.0005718861256065,2.646587114052298e-6,1.0044904853620782,0.005225711150723661
70,0.1,0.06,1000,22.284000000000034,0.014406649560239605,-1.6672297910557978,2.6081232249685886e-6,1.0015628729836654,0.005270542516947554
70,0.1,0.08,1000,23.34900000000002,0.017762728239617786,-1.250559095595383,2.671867154073756e-6,1.009924004320035,0.00542887224576215
70,0.1,0.1,1000,24.790000000000006,0.03869621941995623,-1.0005580743948475,2.6931735266375687e-6,0.9878719420515047,0.00501007700450145
70,0.1,0.31,1000,4.222000000000003,0.10338958073909292,-0.5045218181285609,0.0026191091181850977,2.000275693653708e-6,1.079507972921242e-6
70,0.1,0.24,1000,9.715000000000012,0.213970929237031,-0.5039584824552824,0.002555142424444823,0.009811696550808895,0.0024377778999317232
70,0.1,0.3,1000,4.90599999999999,0.11531895968340361,-0.5014184015204111,0.0026705293175565315,0.0005026158128838854,0.0005014089726619327
70,0.1,0.13,1000,30.119999999999976,0.43656636401604526,-0.7534996629480698,0.0014149405111332153,0.8279588112203811,0.010773389885896984
70,0.1,0.07,1000,22.90600000000003,0.013012814197295447,-1.4291320269564283,2.6386394807555755e-6,0.998370833745882,0.005520153746811503
70,0.1,0.2,1000,17.195999999999987,0.4139987668809888,-0.513855508116425,0.0022444686564481666,0.08245394972698541,0.007274415649321887
70,0.1,0.35,1000,2.778,0.07959303393545854,-0.4991775154558805,0.002555407138157723,2.800364267931756e-8,6.883204592999441e-9
70,0.1,0.12,1000,29.081999999999987,0.4449306004752193,-0.8226948045273536,0.001324125762226992,0.9086706489805084,0.009038224477563316
70,0.1,0.34,1000,3.2480000000000038,0.08707512892943696,-0.49564045430386366,0.0026298412223111447,2.2569223066660659e-7,8.224560579004181e-8
70,0.1,0.09,1000,24.05300000000001,0.040395826799594366,-1.1116679685924553,2.7793905131496053e-6,0.9961499248397035,0.005401079665003844
70,0.1,0.33,1000,3.585999999999998,0.09290444141824027,-0.49962629419033355,0.002713314598534167,1.9713191237632276e-7,6.147502424092798e-8
70,0.1,0.27,1000,6.916000000000001,0.1392060426932765,-0.5007407126831874,0.002626478426326057,0.0005877137932250639,0.0005713336709650554
70,0.1,0.14,1000,30.051000000000023,0.4996078532279162,-0.6854815902631181,0.0017167091839117355,0.6635711406176974,0.013271104671568562
70,0.1,0.26,1000,7.761999999999996,0.18023829183012674,-0.5036653543865417,0.002614797525675602,0.003537523085886224,0.0014326853681690716
70,0.1,0.32,1000,3.8569999999999993,0.10068111882417517,-0.5028582530669846,0.0027067412584938625,5.942686738285981e-7,2.2794307007273814e-7
70,0.1,0.18,1000,22.36699999999999,0.5563576591050448,-0.5355580590841535,0.0018811195634252011,0.16391407688016763,0.010060476426288642
70,0.1,0.16,1000,27.64400000000001,0.5242500377702439,-0.5865771156089976,0.001776020722790984,0.3630399989137005,0.01334731915620793
70,0.1,0.19,1000,19.196999999999996,0.5943260169422291,-0.525593713269669,0.002182720180700572,0.09793302725773145,0.007989378016369075
70,0.1,0.29,1000,5.626999999999999,0.11442449022811486,-0.49657060425778576,0.002648753566191983,2.6616640714574847e-6,7.417912436618192e-7
70,0.1,0.21,1000,15.217999999999988,0.4522753906957894,-0.5059201686060045,0.0023503854362173734,0.04272637010394604,0.005284735626625743
70,0.1,0.17,1000,25.606999999999996,0.7066596910245543,-0.5534869171304037,0.0017044555183618596,0.24912877246380874,0.011953995731686888
70,0.1,0.25,1000,9.039999999999994,0.22641922547713503,-0.5006225020710708,0.0026425125514826717,0.006662783093347592,0.0019857360808307337
70,0.1,0.11,1000,26.472000000000016,0.21402575317709563,-0.9057418920319484,0.0008504737565932012,0.9644048834480985,0.006753915607133715
70,0.1,0.15,1000,30.112000000000037,0.6941839434525602,-0.6286464929774499,0.001749207608381655,0.4940356743609259,0.01401002180135553
