N,α,λ,nsamples,t,t_err,E,E_err,Δ0,Δ0_err
80,0.1,0.05,10,22.0,0.0,-2.0002057372049724,9.998578586393575e-6,0.9297528388251616,0.05800893274904637
80,0.1,0.06,10,22.2,0.13333333333333333,-1.6668430606593738,7.0299395359847285e-6,1.0930599560834766,0.047955432875123875
80,0.1,0.07,10,22.8,0.1333333333333334,-1.4287809191138805,6.9615596364693995e-6,1.0562762364240412,0.03885603412559342
80,0.1,0.08,10,23.1,0.10000000000000003,-1.25018804453102,1.1405624011285942e-5,0.9945147121626593,0.04633631010688251
80,0.1,0.09,10,23.2,0.13333333333333328,-1.1113057068461196,1.0626336650131138e-5,0.9079563138061664,0.03199428252227646
80,0.1,0.1,10,24.6,0.40000000000000013,-1.0001836781132043,8.47467084876258e-6,1.037725908019284,0.06023531810478319
80,0.1,0.11,10,25.6,0.6531972647421809,-0.9092718828729497,9.203590286840335e-6,0.994789849575136,0.050861893447315114
80,0.1,0.12,10,26.700000000000003,0.4725815626252609,-0.8335215310821623,9.443192603838737e-6,0.995109906307434,0.039227611267510884
80,0.1,0.13,10,31.800000000000004,3.69022733415948,-0.7350993889650121,0.023063375360265915,0.7839175845387911,0.13248997442547228
80,0.1,0.14,10,26.000000000000004,1.6261747890200624,-0.6927095402597935,0.015663937778469052,0.7161246837233785,0.12114156063850232
80,0.1,0.15,10,28.2,2.533333333333333,-0.6429964766500033,0.015945816197016554,0.6989780679622226,0.11770251422889247
80,0.1,0.16,10,28.1,7.877464341045566,-0.5631157589926842,0.0183482300805095,0.23858962844817094,0.12147701042707706
80,0.1,0.17,10,20.400000000000002,3.120541263591587,-0.5239083392866559,0.013362305534221847,0.16811182087113938,0.11206154285890106
80,0.1,0.18,10,15.2,2.096558025802185,-0.5241406785907683,0.014320517846946573,0.07617466231472964,0.0760802389299232
80,0.1,0.19,10,12.9,2.414999424890661,-0.5412374633387403,0.02377819390860318,0.07267658930352065,0.07265676039176074
80,0.1,0.2,10,12.800000000000002,2.254871270038368,-0.5173796494994911,0.02648825279626795,0.06209310353137095,0.0620511493105526
80,0.1,0.21,10,16.3,6.137408066747541,-0.498133261087345,0.019448317905499172,0.07237990601351318,0.07237397227491997
80,0.1,0.22,10,9.700000000000001,2.9251780572585098,-0.5273923906136282,0.033175143969136935,0.00019499702638815856,0.00019004105200930296
80,0.1,0.23,10,8.4,1.2036980056845192,-0.4976443161997923,0.024554966158951058,4.395974545823206e-6,2.3203242715819753e-6
80,0.1,0.24,10,8.299999999999999,1.374772708486752,-0.4810623644275448,0.026003096156728977,8.60785317285653e-6,5.963168146229224e-6
80,0.1,0.25,10,5.7,0.989388138643722,-0.5139923488582845,0.020759653315997186,7.031650598812582e-8,4.487218909493502e-8
80,0.1,0.26,10,3.3,0.7895146188218007,-0.5550061735837419,0.021498372711112705,1.6268536178348176e-8,1.6175209365231453e-8
80,0.1,0.27,10,6.1000000000000005,0.9597453365925314,-0.48069622799332873,0.02414900492558255,3.9958523362930534e-8,1.760466068024655e-8
80,0.1,0.28,10,5.300000000000001,1.125956383603636,-0.48272938814856314,0.02788767137647541,3.084123948592999e-7,3.0124044053404074e-7
80,0.1,0.29,10,3.7,0.8034647195462633,-0.5015556383393323,0.02499964906094029,5.782277572744464e-9,5.130358729631647e-9
80,0.1,0.3,10,3.5,0.9098229375970787,-0.4912383127840024,0.01919494270444986,7.548378926446097e-9,6.535669152759095e-9
