N,α,λ,nsamples,t,t_err,E,E_err,Δ0,Δ0_err
15,0.4,1.0,1000,21.061999999999983,0.3802140432949822,-0.7679030516056993,0.006030502483601864,0.6402995356423932,0.019701694273257443
15,0.4,0.8,1000,24.739999999999988,0.4534181160782926,-0.8128997998544226,0.005955640824918354,0.7902037780767625,0.02175004184736464
15,0.4,0.2,1000,27.99799999999998,0.02947651378411063,-2.0011942381521406,1.8224025624586437e-5,1.00535647995164,0.011409261319378469
15,0.4,0.3,1000,34.955,0.10440246584671677,-1.3343934321705315,0.000275526826468077,0.9921165731955264,0.01123347535625227
15,0.4,0.4,1000,45.23299999999999,0.2399130452252841,-1.0028737772231655,0.0010440231497505347,0.9301190144496974,0.011678267363165445
15,0.4,0.1,1000,23.530999999999985,0.017126947548595256,-4.000676911198558,1.6399366587143433e-5,1.0006385136066556,0.011402706524595638
15,0.4,0.7,1000,36.132999999999946,1.4089842254431197,-0.8600015621193458,0.005844397522557579,1.0455687229671993,0.026756627328714505
15,0.4,0.5,1000,57.951000000000015,0.9058604650729503,-0.8360986724439216,0.003278060034731724,0.8271863035947428,0.014018153481082526
15,0.4,0.9,1000,23.07500000000005,0.47860258611444595,-0.781014250471504,0.006096717118841794,0.6847269191245305,0.02045741952025874
15,0.4,0.6,1000,67.38100000000007,1.9889479009649171,-0.8267612419854934,0.006206065265292472,0.9310804272507048,0.023438129566726102
