N,α,λ,nsamples,t,t_err,E,E_err,Δ0,Δ0_err
70,0.1,0.05,10,22.0,0.0,-2.000569171358478,3.23797559253914e-5,0.9879316281542359,0.06230515425587227
70,0.1,0.06,10,22.5,0.1666666666666667,-1.667237069803871,1.9986188157115205e-5,1.0492386140060301,0.06746098031571368
70,0.1,0.07,10,22.9,0.09999999999999998,-1.4291557680706009,2.5865228663195357e-5,0.9862621679867354,0.04773194781084364
70,0.1,0.08,10,23.7,0.21343747458109483,-1.2505489139299932,2.4230583530378948e-5,1.104549990805103,0.055738295998708415
70,0.1,0.09,10,24.3,0.21343747458109494,-1.1116410263705625,3.283090178196942e-5,1.0619281516475625,0.04220069460623024
70,0.1,0.1,10,24.599999999999998,0.30550504633038916,-1.0005773187585405,3.1451367452476115e-5,0.9447732840792626,0.05693159324356863
70,0.1,0.11,10,25.3,0.33499585403736293,-0.9096459882070324,2.8959498070403153e-5,0.9604286697648001,0.03729974897510546
70,0.1,0.12,10,26.6,2.171532996653644,-0.8252905836063817,0.008659543297091546,0.8436041632363805,0.1114192107314594
70,0.1,0.13,10,31.5,3.0193818351885655,-0.7616551214900543,0.008130004861148033,0.9278980590789152,0.11019642757224465
70,0.1,0.14,10,27.9,2.5230052626888346,-0.6862425788939475,0.01859664940094713,0.6211502114120643,0.13823655755045067
70,0.1,0.15,10,29.6,6.3999999999999995,-0.6163110436732329,0.0223112885524032,0.18878415527382894,0.12482333289693555
70,0.1,0.16,10,23.900000000000002,3.554183763147626,-0.6012893593758959,0.017826062994711716,0.333901919377103,0.1372931645433795
70,0.1,0.17,10,24.700000000000003,5.360451888082239,-0.547421005592653,0.01116735361758543,0.2543318821317486,0.12960796680049488
70,0.1,0.18,10,20.4,2.9709706606876254,-0.5388059190187382,0.015301472123887452,0.23273215555934887,0.11837302181296976
70,0.1,0.19,10,17.2,2.815828277592383,-0.5103514736482779,0.016900083614465326,0.07997638636709567,0.0798024041716852
70,0.1,0.2,10,12.4,1.0666666666666669,-0.5200390597915081,0.02266025318206713,3.881875123575476e-5,1.745459413074288e-5
70,0.1,0.21,10,15.0,4.1041983924323695,-0.506470170647011,0.02404999896149666,0.0005522798202006764,0.0005316217147333252
70,0.1,0.22,10,15.500000000000002,3.7125911885546103,-0.5001199153104418,0.02902950320406189,0.06927096919287981,0.0690578590384289
70,0.1,0.23,10,7.8999999999999995,1.46401275039985,-0.555439141654633,0.03664635836080712,1.1548419711997023e-5,1.0634056751277941e-5
70,0.1,0.24,10,8.799999999999999,1.1527744310527057,-0.5127552776275708,0.026976131297988027,5.111258015719402e-6,3.6558934869854766e-6
70,0.1,0.25,10,7.2,1.1035296904831233,-0.5243350190952227,0.02212043104247824,5.883741575363553e-6,5.75462755855242e-6
70,0.1,0.26,10,7.9,1.0376254944182255,-0.49467427210635007,0.02535832664639311,2.7002227880653842e-6,1.910808438018515e-6
70,0.1,0.27,10,7.0,1.0749676997731399,-0.49044356818792295,0.022899990930770945,4.4441174776750124e-7,3.703499296282692e-7
70,0.1,0.28,10,5.6,1.0666666666666667,-0.5053126846622867,0.01999657731929495,5.078515164903235e-8,2.9745650129325256e-8
70,0.1,0.29,10,5.1,1.026861453383291,-0.5067102716360337,0.025030870648200577,2.0813384974305906e-7,1.999968427961471e-7
70,0.1,0.3,10,4.4,1.0873004286866725,-0.5318536423862252,0.03280993174994482,1.3761458120246736e-7,1.324098934249832e-7
