N,α,λ,nsamples,t,t_err,E,E_err,Δ0,Δ0_err
20,0.4,0.1,1000,23.221000000000018,0.013869078965502765,-4.000195490062034,1.924887291753218e-6,0.9999450514124503,0.009873398754191806
20,0.4,0.2,1000,26.983999999999995,0.01630981330395936,-2.0002116006449375,2.0602864222838967e-6,1.0037990920523134,0.009981121307400203
20,0.4,0.3,1000,32.08599999999996,0.053361516577506055,-1.3331947696487374,0.00027144173535350935,1.010897665281233,0.010133606480605404
20,0.4,0.4,1000,38.94500000000004,0.16386832466290688,-0.9975225374389599,0.0008004521636302377,0.9448730952884932,0.010238665076875379
20,0.4,0.5,1000,47.04500000000004,0.45308526930508464,-0.8068361173094805,0.0017913980752468665,0.806933367511545,0.011750970404509538
20,0.4,0.6,1000,48.71599999999999,0.9562132020044948,-0.7472469359723747,0.004641418197857919,0.7233157733983668,0.015193738629103408
20,0.4,0.7,1000,38.69199999999999,1.036629990757425,-0.7678383200621276,0.005907052167634056,0.6878253490277554,0.01840115986704146
20,0.4,0.8,1000,25.562999999999985,1.066004876816892,-0.7920228730368938,0.005807371160480979,0.6781295552994491,0.02007947814043189
20,0.4,0.9,1000,21.895999999999976,0.9542954803748489,-0.7843683214095082,0.006080023472602326,0.682194425653883,0.02000328568551614
20,0.4,1.0,1000,19.650999999999982,0.4605163127124535,-0.7456602406260999,0.005573446447295364,0.55744349004228,0.01854536623960581
