N,α,λ,nsamples,t,t_err,E,E_err,Δ0,Δ0_err
140,0.1,0.05,1000,21.995000000000008,0.002231586874844895,-2.0000004043621646,1.6857706175913873e-9,0.9973482259864125,0.003901532335311796
140,0.1,0.06,1000,22.0,0.0,-1.6666670788331697,1.6548010983135862e-9,1.0032453798853618,0.0037345571389493983
140,0.1,0.07,1000,22.155999999999985,0.011480235006122311,-1.428571853963703,1.7811116460543414e-9,0.9981532000476667,0.0037896979384961066
140,0.1,0.08,1000,22.966000000000026,0.007409379116963772,-1.2500004318458386,1.685122980430004e-9,1.0059119511979753,0.0037702646055059684
140,0.1,0.09,1000,23.184999999999967,0.01519888173537796,-1.111111550617095,1.7560090636993492e-9,0.9989461794772649,0.0036162219700429325
140,0.1,0.1,1000,24.08800000000002,0.06436146672037854,-0.9980776037506153,0.0007830854066396643,0.9941687802629502,0.0044917473865468465
140,0.1,0.11,1000,25.75100000000002,0.19375381167744696,-0.8993680313441746,0.0016219632811842518,0.9528615520310502,0.006631338153437093
140,0.1,0.12,1000,26.657999999999998,0.25829780052055,-0.7944914898195267,0.00282840417755508,0.8087243911833764,0.011501399614693111
140,0.1,0.13,1000,26.15299999999999,0.39951120159540016,-0.6924417701972648,0.003250003467519125,0.5814959779580773,0.014244290860454893
140,0.1,0.14,1000,25.572000000000035,1.442716273647125,-0.6059636761969219,0.0029370235116165373,0.3510973179728314,0.013759431547978406
140,0.1,0.15,1000,17.93900000000003,0.3887755463315887,-0.5525437347126864,0.002257256183201897,0.17042941626624988,0.010737909512005534
140,0.1,0.16,1000,13.617999999999995,0.33541702488183345,-0.5228141986033126,0.0018615856836832526,0.06670290407136058,0.007015480395549986
140,0.1,0.17,1000,11.033000000000005,0.4386642649422644,-0.5080142557646932,0.001754914459579058,0.02832881797257779,0.0045708558050894755
140,0.1,0.18,1000,8.44600000000001,0.23631531674635248,-0.5019718461423704,0.0018509982213972894,0.01170262751616306,0.0029015610967181166
140,0.1,0.19,1000,6.425000000000008,0.16045597876402462,-0.4992434803220209,0.001888556809954602,0.004195930666718515,0.001707020036259129
140,0.1,0.2,1000,4.677,0.11619885185823982,-0.5005669871509749,0.0018841967926794964,0.0006508702050380303,0.0006486711111179754
140,0.1,0.21,1000,3.6530000000000005,0.10949237224382159,-0.5002831952037762,0.0018779412880773159,0.0012841323095968275,0.0009069857610895704
140,0.1,0.22,1000,2.8319999999999963,0.08274432078772913,-0.49829277832488844,0.001935286660589819,2.808270157105604e-7,1.293009443934224e-7
140,0.1,0.23,1000,2.1419999999999977,0.0679444806621734,-0.502010123009345,0.0019472358511369516,2.0669158804345866e-7,1.5186493752430813e-7
140,0.1,0.24,1000,1.7420000000000004,0.05192429231228991,-0.49869651867913434,0.0019349415501670468,1.0895964212652767e-8,8.347426489045588e-9
140,0.1,0.25,1000,1.4639999999999989,0.05210968642603238,-0.4981722582365425,0.0018550959736036976,8.087914089730326e-7,8.08258882899414e-7
140,0.1,0.26,1000,1.2330000000000005,0.0265596765118933,-0.4999549781376871,0.0018645498058915445,7.065636484385611e-11,3.04787508980602e-11
140,0.1,0.27,1000,1.1260000000000006,0.020653100264864607,-0.4995351243032356,0.0018963457116848853,3.449323217941285e-11,1.6383656539393288e-11
140,0.1,0.28,1000,1.1110000000000007,0.020471885553072472,-0.49708772308817933,0.0019562117657913906,2.5028560885512817e-10,1.7498288630428157e-10
140,0.1,0.29,1000,1.0259999999999982,0.009132765594682004,-0.5002646139586047,0.0018661788404986095,7.730870491991357e-12,6.5469663261302084e-12
140,0.1,0.3,1000,1.0240000000000005,0.007841268104425812,-0.5004234974549429,0.00188505324046777,9.863021994544275e-13,6.098520873338969e-13
140,0.1,0.31,1000,1.0109999999999995,0.005187090312102338,-0.5010687693107101,0.0018681685302163896,4.3597012762930044e-13,2.6408229306005916e-13
140,0.1,0.32,1000,1.0019999999999993,0.0020000000000000005,-0.5003686706533275,0.001851888032543258,2.348086420257928e-14,2.107059367417642e-14
140,0.1,0.33,1000,1.0070000000000003,0.00538330567402409,-0.5018207573911271,0.0018790117407166082,2.4966472773091057e-12,2.4658808340534353e-12
140,0.1,0.34,1000,1.0040000000000016,0.004000000000000002,-0.5048736633572939,0.001938223206198691,4.970123116427463e-13,4.96708689635708e-13
140,0.1,0.35,1000,1.0,0.0,-0.5008043507225644,0.0018630525299383627,9.823811718871099e-16,7.519677202229707e-16
