0.08	1.0	0.0	1.0
0.10380952380952381	1.0	0.0	1.0
0.12761904761904763	1.0	0.0	1.0
0.15142857142857144	1.0	0.0	1.0
0.17523809523809525	1.0	0.0	1.0
0.19904761904761906	1.0	0.0	1.0
0.22285714285714286	1.0	0.0	1.0
0.24666666666666667	1.0	0.0	1.0
0.2704761904761905	1.0	0.0	1.0
0.29428571428571426	1.0	0.0	1.0
0.3180952380952381	0.9996	0.00019996999474891232	0.999602
0.3419047619047619	0.9982	0.0004239032547609649	0.9982409999999999
0.3657142857142857	0.9921	0.0008853459119114817	0.992194
0.38952380952380955	0.9716	0.0016612103906477951	0.971966
0.41333333333333333	0.9177	0.002748349748964687	0.91684
0.43714285714285717	0.7993	0.004005440719263681	0.7911459999999999
0.46095238095238095	0.6043	0.0048902497333209284	0.558089
0.4847619047619048	0.381	0.004856568606110964	0.23342299999999996
0.5085714285714286	0.1886	0.003912101028021306	-0.130781
0.5323809523809524	0.0663	0.0024881820883951604	-0.489146
0.5561904761904762	0.0166	0.001277735207594309	-0.733823
0.58	0.0029	0.0005377619536485256	-0.8893130000000001
